Datetime,Year,Month,Day,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,CO AQI 2000,CO AQI 2015,NO2 AQI 2000,NO2 AQI 2015,O3 AQI 2000,O3 AQI 2015,SO2 AQI 2000,SO2 AQI 2015
2009-08-21,2009,8,21,Los Angeles,2009-08-21,30.0,50.0,8,47,0.015208,0.035,9,30,1.0,2.0,10,3.0,0.508333,0.8,9,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-22,2009,8,22,Los Angeles,2009-08-22,21.347826,45.0,1,42,0.030375,0.056,11,47,0.782609,2.0,9,3.0,0.5,0.7,1,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-23,2009,8,23,Los Angeles,2009-08-23,7.521739,14.0,23,13,0.029875,0.049,10,42,0.173913,1.0,10,1.0,0.2,0.2,0,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-24,2009,8,24,Los Angeles,2009-08-24,22.043478,51.0,9,48,0.020917,0.048,10,41,0.217391,1.0,6,1.0,0.35,0.6,10,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-25,2009,8,25,Los Angeles,2009-08-25,30.478261,46.0,10,43,0.018708,0.046,11,39,0.7391300000000001,2.0,5,3.0,0.533333,0.9,6,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-26,2009,8,26,Los Angeles,2009-08-26,34.521739000000004,63.0,8,61,0.029292,0.078,9,106,0.913043,2.0,7,3.0,0.645833,1.0,9,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-27,2009,8,27,Los Angeles,2009-08-27,34.565217,48.0,21,45,0.036263,0.071,9,87,0.7391300000000001,1.0,0,1.0,0.633333,0.9,3,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-28,2009,8,28,Los Angeles,2009-08-28,38.304348,56.0,8,53,0.022917,0.05,12,42,1.347826,2.0,1,3.0,0.745833,1.2,8,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-29,2009,8,29,Los Angeles,2009-08-29,37.521739,54.0,8,51,0.029792000000000006,0.073,10,93,1.043478,2.0,0,3.0,0.770833,1.1,6,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-30,2009,8,30,Los Angeles,2009-08-30,27.652174,47.0,7,44,0.046125,0.1,11,161,1.304348,4.0,10,6.0,1.066667,1.8,8,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-08-31,2009,8,31,Los Angeles,2009-08-31,32.260870000000004,61.0,10,58,0.033832999999999995,0.075,9,100,1.043478,3.0,21,4.0,0.679167,1.3,10,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-01,2009,9,1,Los Angeles,2009-09-01,32.73913,42.0,11,40,0.011292,0.028,12,24,1.173913,2.0,6,3.0,0.5375,0.7,11,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-02,2009,9,2,Los Angeles,2009-09-02,32.136364,52.0,11,49,0.021042,0.05,10,42,0.8695649999999999,2.0,7,3.0,0.629167,0.9,11,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-03,2009,9,3,Los Angeles,2009-09-03,38.434783,59.0,8,56,0.015667,0.04,10,34,0.913043,2.0,7,3.0,0.670833,1.1,9,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-04,2009,9,4,Los Angeles,2009-09-04,34.75,56.0,10,53,0.026333,0.057,11,48,1.043478,2.0,10,3.0,0.545833,0.7,6,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-05,2009,9,5,Los Angeles,2009-09-05,21.722222,35.0,21,33,0.022708,0.051,10,43,0.8695649999999999,3.0,2,4.0,0.295833,0.4,9,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-06,2009,9,6,Los Angeles,2009-09-06,21.111111,33.0,0,31,0.026458,0.057,10,48,0.695652,2.0,7,3.0,0.445833,0.8,5,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-07,2009,9,7,Los Angeles,2009-09-07,15.714285999999998,31.0,0,29,0.03475,0.055,10,47,0.347826,1.0,0,1.0,0.295833,0.5,3,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-08,2009,9,8,Los Angeles,2009-09-08,17.692307999999993,22.0,10,21,0.023875,0.038,9,32,0.347826,1.0,9,1.0,0.225,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-09,2009,9,9,Los Angeles,2009-09-09,25.1875,39.0,9,37,0.021125,0.046,11,39,0.565217,1.0,1,1.0,0.295833,0.5,11,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-10,2009,9,10,Los Angeles,2009-09-10,28.904762,48.0,8,45,0.021375,0.048,10,41,0.695652,4.0,22,6.0,0.470833,0.8,9,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-11,2009,9,11,Los Angeles,2009-09-11,34.058824,63.0,9,61,0.018625,0.037000000000000005,10,31,0.8260870000000001,3.0,9,4.0,0.508333,0.9,10,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-12,2009,9,12,Los Angeles,2009-09-12,16.642857,24.0,10,23,0.027958,0.043,11,36,0.478261,2.0,8,3.0,0.275,0.4,11,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-13,2009,9,13,Los Angeles,2009-09-13,7.222222,8.0,9,8,0.033,0.04,9,34,0.26087,1.0,9,1.0,0.120833,0.2,0,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-14,2009,9,14,Los Angeles,2009-09-14,13.866667,27.0,23,25,0.019125,0.029,7,25,0.130435,1.0,5,1.0,0.129167,0.2,9,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-15,2009,9,15,Los Angeles,2009-09-15,19.055556,30.0,23,28,0.018583,0.038,12,32,0.26087,1.0,5,1.0,0.291667,0.5,6,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-16,2009,9,16,Los Angeles,2009-09-16,28.666667,52.0,9,49,0.016541999999999998,0.039,10,33,0.478261,2.0,9,3.0,0.4625,0.8,9,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-17,2009,9,17,Los Angeles,2009-09-17,32.857143,60.0,9,57,0.020958,0.055,10,47,0.652174,1.0,0,1.0,0.525,0.9,10,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-18,2009,9,18,Los Angeles,2009-09-18,37.555556,58.0,9,55,0.027208,0.054000000000000006,11,46,1.2608700000000002,4.0,8,6.0,0.675,1.1,10,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-19,2009,9,19,Los Angeles,2009-09-19,19.25,31.0,10,29,0.032875,0.056,10,47,0.26087,1.0,1,1.0,0.35,0.5,11,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-20,2009,9,20,Los Angeles,2009-09-20,15.0,18.0,10,17,0.033125,0.059,10,50,0.26087,2.0,11,3.0,0.333333,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-21,2009,9,21,Los Angeles,2009-09-21,26.904762,50.0,10,47,0.016083,0.038,10,32,0.304348,1.0,7,1.0,0.4125,0.7,11,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-22,2009,9,22,Los Angeles,2009-09-22,36.666667,58.0,9,55,0.010833,0.033,10,28,0.571429,2.0,6,3.0,0.725,1.3,11,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-23,2009,9,23,Los Angeles,2009-09-23,39.5,53.0,7,50,0.01325,0.042,11,36,0.736842,2.0,6,3.0,0.80625,1.2,6,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-24,2009,9,24,Los Angeles,2009-09-24,52.055556,85.0,19,84,0.017667,0.058,11,49,1.388889,3.0,13,4.0,0.773333,0.9,6,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-25,2009,9,25,Los Angeles,2009-09-25,60.608696,85.0,10,84,0.019833,0.052000000000000005,10,44,1.521739,3.0,11,4.0,0.970833,1.2,6,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-26,2009,9,26,Los Angeles,2009-09-26,50.478261,103.0,9,101,0.025,0.068,10,77,0.956522,2.0,5,3.0,1.108333,1.5,9,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-27,2009,9,27,Los Angeles,2009-09-27,26.434783000000003,48.0,1,45,0.030917,0.06,10,51,0.608696,2.0,11,3.0,0.754167,1.2,4,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-28,2009,9,28,Los Angeles,2009-09-28,24.956522,45.0,11,42,0.027208,0.042,11,36,0.478261,2.0,10,3.0,0.441667,0.6,10,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-29,2009,9,29,Los Angeles,2009-09-29,17.521739,27.0,7,25,0.0245,0.035,11,30,0.26087,1.0,10,1.0,0.3,0.4,9,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-09-30,2009,9,30,Los Angeles,2009-09-30,33.130435,58.0,19,55,0.015583,0.039,10,33,0.695652,2.0,8,3.0,0.408333,0.7,23,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-01,2009,10,1,Los Angeles,2009-10-01,43.086957,70.0,19,68,0.016208,0.043,9,36,0.608696,2.0,6,3.0,0.691667,1.1,7,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-02,2009,10,2,Los Angeles,2009-10-02,43.869565,64.0,20,62,0.019292,0.048,11,41,0.913043,2.0,6,3.0,0.775,1.1,6,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-03,2009,10,3,Los Angeles,2009-10-03,21.173913,52.0,0,49,0.034042,0.055,9,47,0.434783,1.0,1,1.0,0.566667,1.1,3,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-04,2009,10,4,Los Angeles,2009-10-04,7.434783,21.0,23,20,0.025042,0.035,8,30,0.043478,1.0,18,1.0,0.116667,0.2,0,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-05,2009,10,5,Los Angeles,2009-10-05,20.0,42.0,21,40,0.017583,0.034,11,29,0.043478,1.0,12,1.0,0.25,0.4,23,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-06,2009,10,6,Los Angeles,2009-10-06,22.391304,37.0,7,35,0.01975,0.04,11,34,0.26087,1.0,5,1.0,0.429167,0.7,7,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-07,2009,10,7,Los Angeles,2009-10-07,22.090909,38.0,6,36,0.017125,0.037000000000000005,9,31,0.136364,1.0,5,1.0,0.3375,0.6,9,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-08,2009,10,8,Los Angeles,2009-10-08,26.913043,42.0,23,40,0.020042,0.04,11,34,0.391304,1.0,5,1.0,0.479167,0.7,7,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-09,2009,10,9,Los Angeles,2009-10-09,23.869565,36.0,0,34,0.024708,0.038,11,32,0.173913,1.0,3,1.0,0.416667,0.6,2,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-10,2009,10,10,Los Angeles,2009-10-10,16.304348,31.0,0,29,0.034167,0.045,10,38,0.086957,1.0,8,1.0,0.308333,0.4,6,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-11,2009,10,11,Los Angeles,2009-10-11,11.73913,35.0,23,33,0.028542,0.042,9,36,0.043478,1.0,10,1.0,0.154167,0.3,23,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-12,2009,10,12,Los Angeles,2009-10-12,21.521739,37.0,7,35,0.01575,0.026,9,22,0.0,0.0,0,0.0,0.275,0.4,2,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-13,2009,10,13,Los Angeles,2009-10-13,16.652174,25.0,6,24,0.011,0.014,8,12,0.043478,1.0,17,1.0,0.158333,0.2,8,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2009-10-14,2009,10,14,Los Angeles,2009-10-14,16.913043,28.0,17,26,0.0071540000000000015,0.011,0,9,0.0,0.0,0,0.0,0.25,0.6,22,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
